pitch,[10 sigmoid|100 sigmoid],mean_squared_error,1024,100,60,0.004930661968331149
pitch,[100 linear|50 linear],mean_squared_error,1024,100,13,0.08194509389716331
pitch,[50 linear],mean_squared_error,1024,100,18,0.08224738981259913
pitch,[10 sigmoid|500 sigmoid],mean_squared_error,1024,100,62,0.00502319173415568
pitch,[10 sigmoid|50 sigmoid],mean_squared_error,1024,100,84,0.004893453815963854
pitch,[50 sigmoid|500 sigmoid],mean_squared_error,1024,100,75,0.004050756466724738
pitch,[50 sigmoid],mean_squared_error,1024,100,68,0.004467242229503454
pitch,[500 tanh|500 sigmoid|500 tanh|500 sigmoid],mean_squared_error,128,100,15,0.004360804192577297
pitch,[100 linear|100 linear],mean_squared_error,1024,100,16,0.08600956027789518
pitch,[10 linear|100 linear],mean_squared_error,1024,100,22,0.07714877372074955
pitch,[100 relu|10 relu],mean_squared_error,1024,100,22,0.005969228216584979
pitch,[500 relu|50 relu],mean_squared_error,1024,100,19,0.08150523338132137
pitch,[500 tanh|100 tanh],mean_squared_error,1024,100,52,0.004259524556906915
pitch,[100 tanh],mean_squared_error,1024,100,57,0.004523195618281536
pitch,[100 sigmoid|10 sigmoid],mean_squared_error,1024,100,66,0.004317297511040099
pitch,[500 tanh|500 tanh],mean_squared_error,1024,100,41,0.006610801594983556
pitch,[100 sigmoid|100 sigmoid],mean_squared_error,1024,100,87,0.003980600544799444
pitch,[500 tanh],mean_squared_error,1024,100,20,0.005069880677887004
pitch,[100 sigmoid|100 sigmoid],mean_squared_error,1024,100,81,0.003950865752961536
pitch,[500 sigmoid|10 sigmoid],mean_squared_error,1024,100,58,0.004312332595683653
pitch,[50 sigmoid|10 sigmoid],mean_squared_error,1024,100,100,0.004302433974954639
pitch,[50 linear|500 linear],mean_squared_error,1024,100,11,0.08527980294667852
pitch,[50 relu],mean_squared_error,1024,100,32,0.07411542346910034
pitch,[50 relu|50 relu],mean_squared_error,1024,100,13,0.07622840233512608
pitch,[10 tanh],mean_squared_error,1024,100,75,0.005226202779140049
pitch,[50 sigmoid|50 sigmoid],mean_squared_error,1024,100,79,0.004186177700549196
pitch,[100 tanh|50 tanh],mean_squared_error,1024,100,65,0.004195497481730499
pitch,[10 sigmoid],mean_squared_error,1024,100,83,0.005140149709396018
pitch,[10 relu|100 relu],mean_squared_error,1024,100,24,0.005965111161952069
pitch,[50 relu|100 relu],mean_squared_error,1024,100,33,0.07698948039946057
pitch,[50 sigmoid],mean_squared_error,1024,100,100,0.004415016640170246
pitch,[500 sigmoid|50 sigmoid],mean_squared_error,1024,100,29,0.004177713656326444
pitch,[100 sigmoid],mean_squared_error,1024,100,58,0.004336253798825832
pitch,[10 tanh|50 tanh],mean_squared_error,1024,100,70,0.004974105279185819
pitch,[100 linear|10 linear],mean_squared_error,1024,100,18,0.07903322252154259
pitch,[500 sigmoid|500 sigmoid],mean_squared_error,1024,100,43,0.003836866945275722
pitch,[500 linear|10 linear],mean_squared_error,1024,100,16,0.08115604863329934
pitch,[100 relu|50 relu],mean_squared_error,1024,100,12,0.08224176962022224
pitch,[100 relu],mean_squared_error,1024,100,38,0.07444165630814084
pitch,[10 linear],mean_squared_error,1024,100,64,0.07364148585617493
pitch,[10 sigmoid|50 sigmoid],mean_squared_error,1024,100,59,0.004870713182704144
pitch,[10 sigmoid|10 sigmoid],mean_squared_error,1024,100,75,0.004997779969254016
pitch,[100 linear|500 linear],mean_squared_error,1024,100,18,0.08530349297542185
pitch,[50 linear|100 linear],mean_squared_error,1024,100,17,0.08110411045919144
pitch,[50 sigmoid|100 sigmoid],mean_squared_error,1024,100,72,0.0041653791922900245
pitch,[500 tanh|10 tanh],mean_squared_error,1024,100,49,0.004549834732802774
pitch,[100 linear],mean_squared_error,1024,100,23,0.07854826048316353
pitch,[10 tanh|500 tanh],mean_squared_error,1024,100,71,0.004923655867877581
pitch,[500 relu|500 relu],mean_squared_error,1024,100,19,0.08465208798501488
pitch,[100 relu|100 relu],mean_squared_error,1024,100,17,0.08290284179158607
pitch,[10 sigmoid|10 sigmoid],mean_squared_error,1024,100,100,0.005006588475717403
pitch,[500 relu|10 relu],mean_squared_error,1024,100,15,0.005968583361107871
pitch,[50 tanh|10 tanh],mean_squared_error,1024,100,100,0.004505555465994543
pitch,[500 sigmoid|500 sigmoid],mean_squared_error,1024,100,30,0.0039601262986903975
pitch,[100 sigmoid|500 sigmoid],mean_squared_error,1024,100,100,0.0038562298596763246
pitch,[10 relu],mean_squared_error,1024,100,38,0.005965129572679951
pitch,[50 tanh],mean_squared_error,1024,100,100,0.004607846108660015
pitch,[10 tanh|10 tanh],mean_squared_error,1024,100,65,0.005038071175500176
pitch,[100 sigmoid|50 sigmoid],mean_squared_error,1024,100,72,0.004030879197310648
pitch,[10 linear|500 linear],mean_squared_error,1024,100,15,0.08115010108172227
